TIMESTAMP,ID_CLIENTE,IP_CLIENTE,ARQUIVO,TAMANHO_ARQUIVO_BYTES,TAMANHO_ARQUIVO_MB,TIPO_ARQUIVO,STATUS,TEMPO_TRANSFERENCIA_SEGUNDOS,TAXA_TRANSFERENCIA_MBPS
2025-06-07 22:13:11,192_168_32_1_2,192.168.32.1,Pasta_De_Teste2\Imagens\img8.webp,550318,0.52,arquivo,sucesso,0.05,10.5
2025-06-07 22:13:11,192_168_32_1_2,192.168.32.1,Pasta_De_Teste2\Imagens\img9.webp,874842,0.83,arquivo,sucesso,0.07,11.92
2025-06-07 22:13:11,192_168_32_1_2,192.168.32.1,Pasta_De_Teste2\PDFs,0,0,diretorio,sucesso,,
2025-06-07 22:13:11,192_168_32_1_2,192.168.32.1,Pasta_De_Teste2\PDFs\pdf1.pdf,319106,0.3,arquivo,sucesso,0.03,10.14
2025-06-07 22:13:11,192_168_32_1_2,192.168.32.1,Pasta_De_Teste2\PDFs\pdf10.pdf,205474,0.2,arquivo,sucesso,0.03,6.53
2025-06-07 22:13:11,192_168_32_1_2,192.168.32.1,Pasta_De_Teste2\PDFs\pdf2.pdf,1797156,1.71,arquivo,sucesso,0.14,12.24
2025-06-07 22:13:11,192_168_32_1_2,192.168.32.1,Pasta_De_Teste2\PDFs\pdf3.pdf,188914,0.18,arquivo,sucesso,0.02,9.01
2025-06-07 22:13:11,192_168_32_1_2,192.168.32.1,Pasta_De_Teste2\PDFs\pdf4.pdf,638531,0.61,arquivo,sucesso,0.05,12.18
2025-06-07 22:13:11,192_168_32_1_2,192.168.32.1,Pasta_De_Teste2\PDFs\pdf5.pdf,99333,0.09,arquivo,sucesso,0.02,4.74
2025-06-07 22:13:11,192_168_32_1_2,192.168.32.1,Pasta_De_Teste2\PDFs\pdf6.pdf,64983,0.06,arquivo,sucesso,0.02,3.1
2025-06-07 22:13:11,192_168_32_1_2,192.168.32.1,Pasta_De_Teste2\PDFs\pdf7.pdf,133658,0.13,arquivo,sucesso,0.02,6.37
2025-06-07 22:13:11,192_168_32_1_2,192.168.32.1,Pasta_De_Teste2\PDFs\pdf8.pdf,415472,0.4,arquivo,sucesso,0.03,13.21
2025-06-07 22:13:11,192_168_32_1_2,192.168.32.1,Pasta_De_Teste2\PDFs\pdf9.pdf,205474,0.2,arquivo,sucesso,0.02,9.8
2025-06-07 22:13:11,192_168_32_1_2,192.168.32.1,Pasta_De_Teste2\Videos,0,0,diretorio,sucesso,,
2025-06-07 22:13:11,192_168_32_1_2,192.168.32.1,Pasta_De_Teste2\Videos\video1.mp4,1196001,1.14,arquivo,sucesso,0.08,14.26
2025-06-07 22:13:13,192_168_32_1_2,192.168.32.1,Pasta_De_Teste2\Videos\video10.mp4,26958328,25.71,arquivo,sucesso,1.57,16.38
2025-06-07 22:13:13,192_168_32_1_2,192.168.32.1,Pasta_De_Teste2\Videos\video2.mp4,1286276,1.23,arquivo,sucesso,0.09,13.63
2025-06-07 22:13:13,192_168_32_1_2,192.168.32.1,Pasta_De_Teste2\Videos\video3.mp4,3149818,3.0,arquivo,sucesso,0.23,13.06
2025-06-07 22:13:16,192_168_32_1_2,192.168.32.1,Pasta_De_Teste2\Videos\video4.mp4,44271625,42.22,arquivo,sucesso,2.41,17.52
2025-06-07 22:13:17,192_168_32_1_2,192.168.32.1,Pasta_De_Teste2\Videos\video5.mp4,18753855,17.89,arquivo,sucesso,1.08,16.56
2025-06-07 22:13:19,192_168_32_1_2,192.168.32.1,Pasta_De_Teste2\Videos\video6.mp4,31479140,30.02,arquivo,sucesso,2.35,12.77
2025-06-07 22:13:22,192_168_32_1_1,192.168.32.1,Pasta_De_Teste2\Imagens,0,0,diretorio,sucesso,,
2025-06-07 22:13:22,192_168_32_1_1,192.168.32.1,Pasta_De_Teste2\Imagens\img1.webp,1088754,1.04,arquivo,sucesso,0.09,11.54
2025-06-07 22:13:22,192_168_32_1_1,192.168.32.1,Pasta_De_Teste2\Imagens\img10.webp,697972,0.67,arquivo,sucesso,0.06,11.09
2025-06-07 22:13:22,192_168_32_1_1,192.168.32.1,Pasta_De_Teste2\Imagens\img2.webp,70454,0.07,arquivo,sucesso,0.02,3.36
2025-06-07 22:13:22,192_168_32_1_1,192.168.32.1,Pasta_De_Teste2\Imagens\img3.webp,2151936,2.05,arquivo,sucesso,0.2,10.26
2025-06-07 22:13:23,192_168_32_1_1,192.168.32.1,Pasta_De_Teste2\Imagens\img4.jpg,10563862,10.07,arquivo,sucesso,1.02,9.88
2025-06-07 22:13:23,192_168_32_1_1,192.168.32.1,Pasta_De_Teste2\Imagens\img4.webp,1344166,1.28,arquivo,sucesso,0.12,10.68
2025-06-07 22:13:24,192_168_32_1_1,192.168.32.1,Pasta_De_Teste2\Imagens\img5.webp,11228,0.01,arquivo,sucesso,0.08,0.13
2025-06-07 22:13:24,192_168_32_1_1,192.168.32.1,Pasta_De_Teste2\Imagens\img6.webp,9073794,8.65,arquivo,sucesso,0.67,12.92
2025-06-07 22:13:24,192_168_32_1_1,192.168.32.1,Pasta_De_Teste2\Imagens\img7.webp,762556,0.73,arquivo,sucesso,0.07,10.39
2025-06-07 22:13:24,192_168_32_1_1,192.168.32.1,Pasta_De_Teste2\Imagens\img8.webp,550318,0.52,arquivo,sucesso,0.06,8.75
2025-06-07 22:13:24,192_168_32_1_1,192.168.32.1,Pasta_De_Teste2\Imagens\img9.webp,874842,0.83,arquivo,sucesso,0.07,11.92
2025-06-07 22:13:24,192_168_32_1_1,192.168.32.1,Pasta_De_Teste2\PDFs,0,0,diretorio,sucesso,,
2025-06-07 22:13:25,192_168_32_1_1,192.168.32.1,Pasta_De_Teste2\PDFs\pdf1.pdf,319106,0.3,arquivo,sucesso,0.03,10.14
2025-06-07 22:13:25,192_168_32_1_1,192.168.32.1,Pasta_De_Teste2\PDFs\pdf10.pdf,205474,0.2,arquivo,sucesso,0.03,6.53
2025-06-07 22:13:25,192_168_32_1_1,192.168.32.1,Pasta_De_Teste2\PDFs\pdf2.pdf,1797156,1.71,arquivo,sucesso,0.16,10.71
2025-06-07 22:13:25,192_168_32_1_1,192.168.32.1,Pasta_De_Teste2\PDFs\pdf3.pdf,188914,0.18,arquivo,sucesso,0.03,6.01
2025-06-07 22:13:25,192_168_32_1_1,192.168.32.1,Pasta_De_Teste2\PDFs\pdf4.pdf,638531,0.61,arquivo,sucesso,0.06,10.15
2025-06-07 22:13:25,192_168_32_1_1,192.168.32.1,Pasta_De_Teste2\PDFs\pdf5.pdf,99333,0.09,arquivo,sucesso,0.02,4.74
2025-06-07 22:13:25,192_168_32_1_1,192.168.32.1,Pasta_De_Teste2\PDFs\pdf6.pdf,64983,0.06,arquivo,sucesso,0.02,3.1
2025-06-07 22:13:25,192_168_32_1_1,192.168.32.1,Pasta_De_Teste2\PDFs\pdf7.pdf,133658,0.13,arquivo,sucesso,0.02,6.37
2025-06-07 22:13:25,192_168_32_1_1,192.168.32.1,Pasta_De_Teste2\PDFs\pdf8.pdf,415472,0.4,arquivo,sucesso,0.04,9.91
2025-06-07 22:13:25,192_168_32_1_1,192.168.32.1,Pasta_De_Teste2\PDFs\pdf9.pdf,205474,0.2,arquivo,sucesso,0.03,6.53
2025-06-07 22:13:25,192_168_32_1_1,192.168.32.1,Pasta_De_Teste2\Videos,0,0,diretorio,sucesso,,
2025-06-07 22:13:25,192_168_32_1_1,192.168.32.1,Pasta_De_Teste2\Videos\video1.mp4,1196001,1.14,arquivo,sucesso,0.12,9.5
2025-06-07 22:13:26,192_168_32_1_2,192.168.32.1,Pasta_De_Teste2\Videos\video7.mp4,89983309,85.81,arquivo,sucesso,6.53,13.14
2025-06-07 22:13:26,192_168_32_1_2,192.168.32.1,Pasta_De_Teste2\Videos\video8.mp4,5590432,5.33,arquivo,sucesso,0.49,10.88
2025-06-07 22:13:28,192_168_32_1_1,192.168.32.1,Pasta_De_Teste2\Videos\video10.mp4,26958328,25.71,arquivo,sucesso,2.41,10.67
2025-06-07 22:13:28,192_168_32_1_1,192.168.32.1,Pasta_De_Teste2\Videos\video2.mp4,1286276,1.23,arquivo,sucesso,0.11,11.15
2025-06-07 22:13:28,192_168_32_1_1,192.168.32.1,Pasta_De_Teste2\Videos\video3.mp4,3149818,3.0,arquivo,sucesso,0.25,12.02
2025-06-07 22:13:31,192_168_32_1_1,192.168.32.1,Pasta_De_Teste2\Videos\video4.mp4,44271625,42.22,arquivo,sucesso,3.36,12.57
2025-06-07 22:13:33,192_168_32_1_1,192.168.32.1,Pasta_De_Teste2\Videos\video5.mp4,18753855,17.89,arquivo,sucesso,1.42,12.6
2025-06-07 22:13:33,192_168_32_1_2,192.168.32.1,Pasta_De_Teste2\Videos\video9.mp4,89307771,85.17,arquivo,sucesso,6.98,12.2
2025-06-07 22:13:35,192_168_32_1_1,192.168.32.1,Pasta_De_Teste2\Videos\video6.mp4,31479140,30.02,arquivo,sucesso,1.87,16.05
2025-06-07 22:13:40,192_168_32_1_1,192.168.32.1,Pasta_De_Teste2\Videos\video7.mp4,89983309,85.81,arquivo,sucesso,5.24,16.38
2025-06-07 22:13:40,192_168_32_1_1,192.168.32.1,Pasta_De_Teste2\Videos\video8.mp4,5590432,5.33,arquivo,sucesso,0.34,15.68
